,id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
7584,37267089,1 Bedroom near to Hospital and Skin Centre.,234870042,Kevin,Central Region,Novena,1.32625,103.84631999999999,Entire home/apt,168,3,0,,,28,320
7585,37267211,Master Bedroom for Rent in Bukit Panjang- Urgent,280562444,Kavitha,West Region,Bukit Panjang,1.37305,103.77434000000001,Shared room,26,60,0,,,1,365
7586,37269167,2 Bedroom 3min Walk to  Dakota MRT 2,29420853,Aaron,Central Region,Geylang,1.31224,103.8856,Entire home/apt,168,3,0,,,141,327
7587,37269559,2 Bedroom Near Kallang MRT L,29420853,Aaron,Central Region,Geylang,1.31023,103.87679,Entire home/apt,187,20,0,,,141,365
7588,37273949,The Monochrome,8527085,Ben,Central Region,Rochor,1.30634,103.84744,Entire home/apt,108,2,0,,,38,351
7589,37299191,1 bedroom apt luxury at Centrally located area,238891646,Neha,Central Region,Tanglin,1.29329,103.82766,Entire home/apt,419,3,0,,,34,364
7590,37299261,Spacious ensuite room at Ang Mo Kio Thomson,24396553,Danielle,North-East Region,Ang Mo Kio,1.37785,103.83134,Private room,54,90,0,,,3,213
7591,37299961,Lovely house for rent Ang Mo Kio Upper Thomson,24396553,Danielle,North-East Region,Ang Mo Kio,1.37632,103.83192,Entire home/apt,219,90,0,,,3,270
7592,37301624,☀ HUGE & BEAUTIFUL 3BR w/ QUEEN BEDS FOR STAY☀,219550151,Rain,Central Region,River Valley,1.29545,103.83626,Entire home/apt,299,3,0,,,113,361
7593,37302403,Cozy 1 bedroom near to Farrer Park,234870042,Kevin,Central Region,Kallang,1.31575,103.85593,Entire home/apt,160,7,0,,,28,341
7597,37308226,Stylist studio apartment in the heart of Singapore,280855184,Angelina,Central Region,Bukit Merah,1.29031,103.82714,Entire home/apt,118,3,0,,,2,89
7598,37308420,Tiong Bahru Central Unit,108818897,Amy,Central Region,Bukit Merah,1.2907799999999998,103.83200000000001,Entire home/apt,172,3,0,,,13,59
7599,37308639,Shui min  apartment,86242882,수민,Central Region,Newton,1.3072,103.83674,Entire home/apt,119,1,0,,,1,264
7600,37312985,"OPLUENT 2BR ON RIVER VALLEY Rd, Orchard",138649185,Paridhi,Central Region,Tanglin,1.29375,103.82666,Entire home/apt,519,2,0,,,76,364
7601,37313724,"OPLUENT 2BR ON RIVER VALLEY Rd, Orchard",156409670,Rajan,Central Region,Tanglin,1.2927600000000001,103.82681,Entire home/apt,531,2,0,,,78,364
7602,37314737,"STUNNING 1BR ON RIVER VALLEY Rd, Orchard",138649185,Paridhi,Central Region,Tanglin,1.29342,103.82806,Entire home/apt,440,2,0,,,76,364
7603,37318887,GUYS only - Near trains & food Clean quiet & windy,4850041,Brandon,North Region,Woodlands,1.42946,103.77896,Shared room,19,14,0,,,3,101
7605,37337456,Exceptional Residence in Tiong Bahru Estate,108818897,Amy,Central Region,Bukit Merah,1.29049,103.83044,Entire home/apt,196,3,0,,,13,14
7606,37338933,Noble One,8527085,Ben,Central Region,Rochor,1.30751,103.84734,Entire home/apt,68,2,0,,,38,243
7607,37339495,Asahi apartment,122440238,욱,Central Region,Toa Payoh,1.33229,103.87853,Entire home/apt,94,1,0,,,1,228
7608,37340215,♥♥♥♥4BR Apartment for Corporate Serviced Suites G,31464513,Darcy,Central Region,Geylang,1.31192,103.88528000000001,Entire home/apt,587,10,0,,,114,365
7609,37340383,1 Bedroom High Floor Near Novena MRT,29420853,Aaron,Central Region,Novena,1.32664,103.84548000000001,Entire home/apt,150,20,0,,,141,362
7610,37340835,Stunning duplex with huge balcony off Orchard Road,18670780,Nihal,Central Region,River Valley,1.30023,103.83107,Private room,81,90,0,,,1,95
7611,37341059,2 Bedroom Near Bencoolen MRT,29420853,Aaron,Central Region,Rochor,1.30075,103.84980999999999,Entire home/apt,194,60,0,,,141,365
7612,37344187,Heart of Marina Bay Financial District,181666720,Shanice,Central Region,Downtown Core,1.28039,103.85195,Entire home/apt,219,90,0,,,1,365
7613,37348242,Beautiful 1 bedroom apartment in Center of SG,4443066,Celine,Central Region,Novena,1.31582,103.84640999999999,Entire home/apt,110,90,0,,,1,146
7614,37353696,度假公寓房,125437217,Yiqi,West Region,Bukit Batok,1.35447,103.76829000000001,Private room,62,3,0,,,1,84
7615,37356848,[Shenton Way] Full Seaview Luxury Master Rooms CBD,281448565,Mindy,Central Region,Downtown Core,1.27421,103.84456,Private room,83,30,0,,,3,333
7616,37367374,24hr selfcheckin Windows Queenbed Room,201775246,Hillary,Central Region,Kallang,1.30956,103.86306,Private room,60,18,0,,,48,354
7617,37370664,"8 rooms with 8 bathroom for 20 paxes, Mustaffa,MRT",119613097,Su Moy,Central Region,Rochor,1.3091,103.85566,Entire home/apt,800,1,0,,,27,365
7618,37371669,Minimum 3 months stay by LAW.  Thank You,214618908,Hui Jin,West Region,Jurong East,1.34494,103.72431999999999,Private room,50,90,0,,,1,363
7620,37373826,Yeji5757  apartment,38003228,Yeji5757,Central Region,Novena,1.32041,103.84523,Entire home/apt,96,1,0,,,1,236
7621,37395124,"3+1 Whole unit for rent, mins to Jurong East MRT",60077959,Raymond,West Region,Jurong East,1.33984,103.74576,Entire home/apt,250,180,0,,,4,364
7622,37397677,Huge orchard room.(private room with bathroom),281898594,Hanjin,Central Region,Newton,1.3058299999999998,103.8388,Private room,100,1,0,,,2,136
7624,37402264,Hotel 1887-Executive Double with buffet breakfast,7614592,Bryan,Central Region,Outram,1.2830700000000002,103.84382,Private room,168,1,0,,,14,359
7625,37402952,Hotel1887 - Double Room without Windows with Food,7614592,Bryan,Central Region,Outram,1.28175,103.84313,Private room,142,1,0,,,14,360
7626,37406594,Amazing Spacious 2 Bedroom Unit @ Geylang Central,201034613,Marcelo,Central Region,Geylang,1.31025,103.87661999999999,Entire home/apt,250,3,0,,,67,327
7627,37406769,Amazing Spacious 3 Bedroom Apt @ Geylang Central,201034613,Marcelo,Central Region,Geylang,1.31166,103.87637,Entire home/apt,287,3,0,,,67,327
7628,37406997,Amazing Spacious 4 Bedroom Apt @ Geylang Central,201034613,Marcelo,Central Region,Geylang,1.30998,103.87635,Entire home/apt,387,3,0,,,67,319
7629,37407002,Amazing Spacious 3 Bedroom Apt @ Geylang Central,201034613,Marcelo,Central Region,Geylang,1.31141,103.87597,Entire home/apt,287,3,0,,,67,348
7630,37407009,Amazing Spacious 3 Bedroom Apt @ Geylang Central,201034613,Marcelo,Central Region,Geylang,1.3103,103.87671999999999,Entire home/apt,387,3,0,,,67,353
7631,37407220,Amazing Spacious 4 Bedroom Apt @ Geylang Central,201034613,Marcelo,Central Region,Geylang,1.31135,103.87801999999999,Entire home/apt,387,3,0,,,67,265
7632,37407332,Amazing Spacious 2 Bedroom Unit @ Geylang Central,201034613,Marcelo,Central Region,Geylang,1.31176,103.87756,Entire home/apt,228,3,0,,,67,349
7633,37407702,Cozy 3BR Apartment @ Robertson Quay,135756776,Angie,Central Region,Singapore River,1.2907,103.8412,Entire home/apt,419,6,0,,,22,332
7635,37413728,福满堂家园,91203347,容,Central Region,River Valley,1.2965,103.83238,Private room,56,1,0,,,2,1
7637,37422160,福满堂家园,91203347,容,Central Region,Rochor,1.3013,103.84731,Private room,69,1,0,,,2,3
7638,37431168,"4 bedroom apartment near Mustaffa,MRT for 10 paxes",211434562,Paryani,Central Region,Rochor,1.30736,103.85439000000001,Entire home/apt,400,1,0,,,64,363
7639,37431261,Private Room with attached bathroom near Mustaffa,211434562,Paryani,Central Region,Rochor,1.3090899999999999,103.85588,Private room,81,1,0,,,64,365
7640,37431355,"Room for 3, with bathroom, can cook, Mustaffa, MRT",211434562,Paryani,Central Region,Rochor,1.30749,103.85384,Private room,100,1,0,,,64,365
7641,37431487,"Room with bathroom for 2, Can cook, Mustaffa, MRT!",211434562,Paryani,Central Region,Rochor,1.30774,103.85446,Private room,81,1,0,,,64,365
7643,37435377,Heritage apartment: Master room +bathroom (3mth+),2413412,Kaurus,Central Region,Kallang,1.31294,103.85934,Private room,69,18,0,,,112,332
7644,37435887,"Room with bathroom, can cook,near Raffles Hospital",211434562,Paryani,Central Region,Rochor,1.30758,103.8557,Private room,81,1,0,,,64,362
7645,37436063,"Room with toilet,ground floor, can cook, Mustaffa",211434562,Paryani,Central Region,Rochor,1.30785,103.85554,Private room,81,1,0,,,64,365
7646,37437539,"2 bedroom Apartment near Mt Elizabeth Hospital,MRT",119613097,Su Moy,Central Region,Rochor,1.30611,103.84827,Entire home/apt,300,1,0,,,27,365
7647,37437653,"2 bedroom Apt,can cook, near Mt Elizabeth Hospital",119613097,Su Moy,Central Region,Newton,1.30629,103.84644,Entire home/apt,300,1,0,,,27,365
7651,37441918,Private Common Room at Marina Bay.,222223895,Devesh,Central Region,Downtown Core,1.27594,103.85280999999999,Private room,181,1,0,,,2,180
7652,37443396,"Room for 5 with toilet,can cook,near Mustaffa, MRT",211434562,Paryani,Central Region,Rochor,1.3096700000000001,103.85441999999999,Private room,150,1,0,,,64,365
7653,37444884,HighFloor ChinatownView Queenbed+FullBathroom,201775246,Hillary,Central Region,Outram,1.2849899999999999,103.84340999999999,Private room,69,90,0,,,48,355
7654,37447815,Cozy 2 Bedroom Apt w Balcony@Somerset/Orchard Area,10248444,Rc,Central Region,River Valley,1.29417,103.83985,Entire home/apt,250,1,0,,,48,320
7655,37448416,CITY Modern Studio Apt/WIFI@ Orchard/ Central Area,10248444,Rc,Central Region,River Valley,1.29682,103.83903000000001,Entire home/apt,119,2,0,,,48,345
7656,37463290,this apartment,263326126,현재,Central Region,Rochor,1.3120399999999999,103.85361,Entire home/apt,115,1,0,,,1,237
7658,37467359,Stern's cottage,101330330,선미,Central Region,Downtown Core,1.2804799999999998,103.84868,Entire home/apt,175,1,0,,,1,234
7659,37469083,YouA hotel,18952652,YouA,Central Region,Rochor,1.3039100000000001,103.85855,Entire home/apt,108,1,0,,,1,228
7661,37472011,1 min to MRT. 15 min to airport,225705538,Kelvin,East Region,Bedok,1.3269600000000001,103.94452,Private room,58,2,0,,,2,119
7663,37472944,S - Spacious & Stylish 2-Bedroom Apt,239242652,Shasha,Central Region,Bukit Merah,1.2829899999999999,103.83045,Entire home/apt,250,1,0,,,25,324
7664,37475908,"35 Robin Road 6 Beds, with 3 rooms, with Pool",14909180,Francis,Central Region,Tanglin,1.3163799999999999,103.8272,Entire home/apt,300,1,0,,,1,174
7667,37490977,DUO penthouse in town area,88496223,David,Central Region,Kallang,1.31364,103.85361,Entire home/apt,440,2,0,,,2,94
7668,37498999,Room Sharing for Male only,11804730,David Danille,Central Region,Kallang,1.3130600000000001,103.87086,Shared room,49,2,0,,,2,357
7669,37499392,Grace apartment,22756825,은혜,Central Region,Outram,1.28249,103.84308,Entire home/apt,144,1,0,,,1,224
7670,37502252,2 Bedroom 3min Walk to  Dakota MRT 3,29420853,Aaron,Central Region,Geylang,1.31352,103.88659,Entire home/apt,168,3,0,,,141,345
7671,37502422,Chen hotel,180980267,진,Central Region,Queenstown,1.2922,103.80832,Entire home/apt,119,1,0,,,1,239
7672,37503736,lovely orchard house,236056498,Rowena,Central Region,Newton,1.30619,103.83476999999999,Entire home/apt,312,1,0,,,1,285
7673,37504307,Ciccini Guest Room,54701486,Amber&Marco,Central Region,Rochor,1.30122,103.85844,Private room,119,2,0,,,2,25
7676,37507130,3 Bedroom 3min Walk to  Dakota MRT 3,29420853,Aaron,Central Region,Geylang,1.3119100000000001,103.88705999999999,Entire home/apt,258,3,0,,,141,348
7677,37509823,Private Room Central Singapore Near Chinatown,82725172,Mike,Central Region,Bukit Merah,1.27296,103.83391999999999,Private room,85,3,0,,,9,115
7678,37512484,R10 Comfy Room Shared Bath,267829950,Ashwini,Central Region,Rochor,1.30897,103.85529,Private room,24,2,0,,,1,23
7680,37518083,NEW Cozy 2 BR Apt/Balcony/WIFI @ Orchard/Somerset,109333133,Pat,Central Region,River Valley,1.2949899999999999,103.83839,Entire home/apt,240,2,0,,,18,313
7681,37519358,Comfy Modern Studio Apt/WIFI @Orchard/Central Area,10248444,Rc,Central Region,River Valley,1.29645,103.83791,Entire home/apt,140,2,0,,,48,335
7682,37520591,NEW Heritage Cosy Studio Apt@Somerset/Orchard area,130253885,B.C,Central Region,River Valley,1.2963,103.8392,Entire home/apt,136,2,0,,,3,324
7683,37521291,Close to CBD Sentosa Luxury Stay靠近市区圣陶沙环球影城豪华海边公寓,281628418,Huinan,Central Region,Bukit Merah,1.26814,103.81506999999999,Entire home/apt,399,1,0,,,1,24
7684,37534759,Rooms in city central@MRT&Near Orchard Road,80570036,Chris,Central Region,Novena,1.31646,103.84193,Entire home/apt,239,1,0,,,22,143
7685,37535420,Luxury condo 3-bedroom apartment with pool & gym,283487419,Chen,Central Region,Bukit Merah,1.26801,103.81384,Entire home/apt,399,1,0,,,1,2
7686,37538230,Cosy master bedroom in the west,283510163,Damian,West Region,Jurong West,1.34235,103.7168,Private room,119,4,0,,,1,365
7687,37539989,Welcome to my apartment,283531597,Fa,North-East Region,Sengkang,1.39915,103.88931,Private room,25,1,0,,,1,52
7688,37541555,"Private single cabin,5 min walk to Chinatown MRT",223971227,Fang,Central Region,Outram,1.2829700000000002,103.84485,Private room,62,1,0,,,14,143
7689,37542411,"Private single cabin,5 min walk to Chinatown MRT",223971227,Fang,Central Region,Outram,1.28267,103.8441,Private room,62,1,0,,,14,118
7690,37542481,Comfy Private Suite 302 @ Landed Home @ City,168659658,Julian,Central Region,Kallang,1.32877,103.86463,Private room,150,3,0,,,9,176
7691,37542721,Humble & Conveniently Located 1BR in Katong Area,66406177,Jay,Central Region,Marine Parade,1.30571,103.8982,Entire home/apt,110,14,0,,,274,17
7692,37542815,"Private double cabin,5 min walk to Chinatown MRT",223971227,Fang,Central Region,Outram,1.2812299999999999,103.84595999999999,Private room,103,1,0,,,14,144
7693,37545814,Room Sharing for Guy only,11804730,David Danille,Central Region,Kallang,1.31449,103.87207,Shared room,49,2,0,,,2,30
7694,37547910,2 Bedrooms for 4 person in Singapore!,278109833,Belle,Central Region,Novena,1.32476,103.85343,Entire home/apt,196,3,0,,,31,68
7695,37549840,City Fringe Comfy Studio 6,183618288,Jimmy,Central Region,Novena,1.32379,103.85179000000001,Entire home/apt,144,3,0,,,30,29
7696,37550407,City Fringe Warm Studio 7,183618288,Jimmy,Central Region,Novena,1.32502,103.8522,Entire home/apt,144,3,0,,,30,54
7700,37578233,"Private Triple Cabin,5 min walk to Chinatown MRT",223971227,Fang,Central Region,Outram,1.28284,103.84583,Private room,140,1,0,,,14,149
7701,37578949,ChinaTown Studio along Club Street!,278109833,Belle,Central Region,Outram,1.2822,103.84496999999999,Entire home/apt,192,3,0,,,31,78
7702,37579558,4 pax Chinatown Studio!,278109833,Belle,Central Region,Outram,1.28243,103.84546999999999,Entire home/apt,192,3,0,,,31,53
7703,37581097,4 Bed Family Room,87731750,Gap Year,Central Region,Kallang,1.31629,103.85897,Private room,104,1,0,,,8,189
7704,37582085,Cozy 3BR Family Apartment at Clarke Quay,135756776,Angie,Central Region,Singapore River,1.28888,103.84411999999999,Entire home/apt,440,6,0,,,22,309
7705,37586357,partial Ensuite with own washer/dryer,8948251,Joey,Central Region,Kallang,1.31195,103.86168,Private room,58,18,0,,,83,355
7707,37588632,免费接机1分钟MRT CBD鱼尾狮地标滨海湾旁Marinabay good location,49255774,Kelly,Central Region,Downtown Core,1.28073,103.85365,Entire home/apt,337,3,0,,,6,163
7708,37590676,"You'll like this place - 2 Bedrooms, 3 mins to MRT",77266342,Benny,Central Region,Geylang,1.3143200000000002,103.88495,Entire home/apt,158,2,0,,,2,131
7709,37603353,"Awesome single room @ Alexandra area near NUS, MRT",18618387,Joyce,Central Region,Bukit Merah,1.28891,103.80991,Private room,49,30,0,,,18,361
7710,37604899,Bright 2Bedroom Condo in Very Convenient Location,188478841,Sofia,Central Region,Novena,1.32655,103.8499,Entire home/apt,218,5,0,,,1,337
7711,37605217,"Lavender Queenbed, 4min lavender MRT, 2min  Bugis",2413412,Kaurus,Central Region,Kallang,1.3123200000000002,103.86306,Private room,49,18,0,,,112,353
7712,37607211,❀❀❀Amazing Spacious 3 Bedroom Unit @ Boon Keng,8492007,Alvin,Central Region,Rochor,1.29966,103.85162,Entire home/apt,287,3,0,,,203,261
7713,37612916,Private room near by metro top swimming pool,160172746,Jeremy,East Region,Tampines,1.3413,103.95564,Private room,35,30,0,,,1,179
7716,37622335,4 Twin Bed Family Capsule Room,87731750,Gap Year,Central Region,Kallang,1.3160399999999999,103.8585,Private room,200,1,0,,,8,192
7717,37634184,Ultra Deluxe Room,63321758,Amanda,North Region,Sungei Kadut,1.41996,103.75827,Private room,119,1,0,,,4,365
7718,37638472,Relaxing Quiet Spacious Lovely Condo Apartment,86827134,Ow,North Region,Yishun,1.4238,103.83583,Entire home/apt,200,2,0,,,2,155
7719,37646663,"STROLL TO CLARKE QUAY,  LUSH 3BR SPACE",138649185,Paridhi,Central Region,Singapore River,1.29247,103.84276,Entire home/apt,681,2,0,,,76,364
7720,37647172,"STROLL TO CLARKE QUAY, LUSH 3BR SPACE",156409670,Rajan,Central Region,River Valley,1.2927600000000001,103.8411,Entire home/apt,676,2,0,,,78,363
7721,37647903,Kallang MRT Opposite Newly Renovated Common Room,8268663,Nicole,Central Region,Kallang,1.31361,103.87374,Private room,32,30,0,,,1,318
7722,37648135,"STROLL TO CLARKE QUAY, MAGNIFICENT 3BR SPACE",138649185,Paridhi,Central Region,Singapore River,1.29175,103.84043,Entire home/apt,707,2,0,,,76,364
7723,37655038,Jewel Studio Suites,279311966,Jean,Central Region,Outram,1.2820200000000002,103.84640999999999,Entire home/apt,160,3,0,,,2,175
7724,37667572,Nice common room nearby jurong east,284650699,Top,West Region,Jurong East,1.3467799999999999,103.73102,Private room,58,4,0,,,1,136
7725,37671032,Comfy Private 2 bedroom Suite 201 @ City,168659658,Julian,Central Region,Novena,1.32819,103.86018,Private room,210,3,0,,,9,171
7726,37684778,Comfy Private Suite 401 @ Landed Home @ City,168659658,Julian,Central Region,Kallang,1.32956,103.86305,Private room,200,3,0,,,9,180
7727,37684831,Comfy Private Suite 202 @ Landed Home@ City,168659658,Julian,Central Region,Kallang,1.32643,103.8651,Private room,39,4,0,,,9,172
7729,37706128,Lavender Bugis LLong term Leases > 3mths available,2413412,Kaurus,Central Region,Kallang,1.31053,103.8607,Private room,49,18,0,,,112,365
7730,37708623,1BR Luxury Suite nearOchard RoadnextMRTClarkequay,158218013,Z,Central Region,River Valley,1.29609,103.83879,Private room,168,5,0,,,7,329
7731,37713213,Exclusive master bedroom penthouse in Bukit Timah,186931670,Shan,Central Region,Bukit Timah,1.33454,103.78424,Private room,106,1,0,,,1,90
7732,37721714,Elly Studio Suites,279311966,Jean,Central Region,Outram,1.28155,103.84492,Entire home/apt,126,3,0,,,2,168
7734,37738606,Master Room(Private Bathroom) Near City(Min 3mths),65820227,Lily,Central Region,Geylang,1.31244,103.88486,Private room,65,90,0,,,2,365
7735,37740300,2 bedroom near Hospital,65820227,Lily,Central Region,Novena,1.32677,103.84385,Entire home/apt,250,7,0,,,2,147
7736,37740910,Studio Novel,8527085,Ben,Central Region,Newton,1.3057299999999998,103.84727,Entire home/apt,142,2,0,,,38,340
7737,37752871,A Modern private room with own toilet in Bedok,149387152,Apple,East Region,Bedok,1.3326,103.94131999999999,Private room,68,5,0,,,3,13
7738,37753230,"Like home, 15 minutes to airport & downtown",108213578,Qin,Central Region,Marine Parade,1.30461,103.91195,Private room,60,1,0,,,4,345
